Airline,Source,Destination,Total_Stops,Price,Price_USD,Duration_min,Journey_day,Journey_month,Dep_hour,Dep_min,Arr_hour,Arr_min
Jet Airways,Kolkata,Banglore,1,7064,84.768,1655,1,4,8,25,12,0
Air Asia,Kolkata,Banglore,1,5192,62.304,710,6,5,7,35,19,25
SpiceJet,Kolkata,Banglore,1,9158,109.896,330,9,6,15,55,21,25
Multiple carriers,Delhi,Cochin,1,24318,291.81600000000003,515,6,3,17,0,1,35
Multiple carriers,Delhi,Cochin,1,7038,84.456,660,21,5,7,10,18,10
IndiGo,Banglore,New Delhi,0,7303,87.636,170,24,3,22,20,1,10
IndiGo,Banglore,New Delhi,1,8021,96.252,285,15,3,5,25,10,10
Multiple carriers,Delhi,Cochin,1,14323,171.876,555,15,5,10,0,19,15
Air India,Kolkata,Banglore,1,10203,122.436,805,6,6,7,0,20,25
Multiple carriers,Delhi,Cochin,1,7408,88.896,390,15,6,19,0,1,30
IndiGo,Mumbai,Hyderabad,0,2227,26.724,85,27,3,21,20,22,45
Multiple carriers,Delhi,Cochin,1,16108,193.296,465,15,6,11,30,19,15
Jet Airways,Delhi,Cochin,1,10262,123.144,1100,15,6,18,15,12,35
Jet Airways,Delhi,Cochin,1,14714,176.568,600,9,6,9,0,19,0
Jet Airways,Delhi,Cochin,1,10262,123.144,1210,3,6,22,50,19,0
IndiGo,Delhi,Cochin,1,7640,91.68,490,18,5,14,20,22,30
Vistara,Kolkata,Banglore,1,8610,103.32000000000001,700,12,6,7,10,18,50
Jet Airways,Delhi,Cochin,1,12767,153.204,650,21,3,8,0,18,50
IndiGo,Delhi,Cochin,1,6093,73.116,730,12,6,8,50,21,0
IndiGo,Delhi,Cochin,1,6442,77.304,560,27,4,6,50,16,10
Jet Airways,Banglore,Delhi,0,4030,48.36,165,9,5,6,0,8,45
Multiple carriers,Delhi,Cochin,1,7408,88.896,480,6,6,13,0,21,0
Multiple carriers,Delhi,Cochin,1,10696,128.352,545,3,6,7,5,16,10
SpiceJet,Kolkata,Banglore,0,6982,83.784,150,12,3,9,0,11,30
IndiGo,Mumbai,Hyderabad,0,2754,33.048,90,9,6,19,5,20,35
Air India,Banglore,New Delhi,1,23677,284.124,330,1,3,6,45,12,15
Air India,Kolkata,Banglore,2,13227,158.724,1385,1,5,9,50,8,55
IndiGo,Mumbai,Hyderabad,0,2754,33.048,85,27,3,12,0,13,25
IndiGo,Delhi,Cochin,1,6758,81.096,965,18,5,4,55,21,0
Air India,Delhi,Cochin,0,6934,83.208,180,18,5,14,10,17,10
Jet Airways,Delhi,Cochin,2,18799,225.588,805,3,3,5,25,18,50
Jet Airways,Mumbai,Hyderabad,0,5678,68.136,90,6,5,19,35,21,5
Jet Airways,Banglore,New Delhi,1,27992,335.904,800,1,3,7,0,20,20
Jet Airways,Banglore,Delhi,0,4544,54.528,180,1,4,19,50,22,50
Jet Airways,Kolkata,Banglore,1,7757,93.084,1285,6,5,18,55,16,20
IndiGo,Delhi,Cochin,1,6373,76.476,310,27,5,17,5,22,15
Jet Airways,Delhi,Cochin,2,13376,160.512,1320,15,6,14,35,12,35
IndiGo,Kolkata,Banglore,0,5644,67.728,150,3,6,14,25,16,55
Jet Airways,Kolkata,Banglore,1,13067,156.804,1480,6,5,20,25,21,5
Multiple carriers,Delhi,Cochin,1,6513,78.156,540,15,5,7,10,16,10
IndiGo,Mumbai,Hyderabad,0,4392,52.704,90,9,5,12,0,13,30
IndiGo,Kolkata,Banglore,0,4778,57.336,170,6,3,5,30,8,20
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,1485,18,5,20,0,20,45
Air India,Kolkata,Banglore,2,12723,152.67600000000002,1840,24,5,5,50,12,30
Jet Airways,Kolkata,Banglore,1,11134,133.608,725,24,3,21,10,9,15
Jet Airways,Banglore,Delhi,0,7229,86.748,185,9,5,18,55,22,0
Jet Airways,Delhi,Cochin,1,10262,123.144,1015,6,6,11,30,4,25
IndiGo,Kolkata,Banglore,0,4778,57.336,170,24,3,5,30,8,20
IndiGo,Banglore,New Delhi,0,8033,96.396,170,15,3,23,30,2,20
Air India,Delhi,Cochin,1,8425,101.10000000000001,1535,27,5,5,15,6,50
Jet Airways,Delhi,Cochin,2,10919,131.028,1320,3,6,14,35,12,35
Multiple carriers,Delhi,Cochin,1,15411,184.93200000000002,595,6,3,8,55,18,50
Air India,Delhi,Cochin,2,10975,131.7,1220,12,6,13,5,9,25
Air India,Kolkata,Banglore,1,6535,78.42,1700,24,3,16,45,21,5
Jet Airways,Kolkata,Banglore,1,8355,100.26,435,9,5,10,20,17,35
SpiceJet,Chennai,Kolkata,0,3543,42.516,140,18,6,17,45,20,5
Vistara,Kolkata,Banglore,1,12102,145.224,1345,24,3,20,20,18,45
Jet Airways,Kolkata,Banglore,1,9314,111.768,1005,1,5,17,0,9,45
IndiGo,Delhi,Cochin,1,7503,90.036,415,18,5,18,35,1,30
SpiceJet,Delhi,Cochin,1,9748,116.976,310,3,3,6,10,11,20
IndiGo,Kolkata,Banglore,0,4804,57.648,155,27,6,17,15,19,50
Jet Airways,Kolkata,Banglore,1,8586,103.032,590,9,5,6,30,16,20
Jet Airways,Delhi,Cochin,2,13882,166.584,1630,24,6,9,25,12,35
Jet Airways,Banglore,Delhi,0,7229,86.748,175,21,5,15,50,18,45
Air India,Mumbai,Hyderabad,0,2575,30.900000000000002,80,24,3,6,20,7,40
IndiGo,Banglore,Delhi,0,3943,47.316,180,21,5,21,15,0,15
SpiceJet,Delhi,Cochin,1,4760,57.120000000000005,270,24,4,8,45,13,15
Jet Airways,Kolkata,Banglore,1,8824,105.888,965,24,3,6,30,22,35
Air India,Delhi,Cochin,1,6902,82.824,615,21,3,9,0,19,15
Air Asia,Delhi,Cochin,1,6151,73.812,865,21,3,16,45,7,10
Air India,Kolkata,Banglore,2,12324,147.888,765,21,5,16,50,5,35
Jet Airways,Banglore,New Delhi,1,11087,133.044,280,9,3,5,45,10,25
Air Asia,Kolkata,Banglore,0,5964,71.568,150,3,3,19,35,22,5
Jet Airways,Kolkata,Banglore,1,14151,169.812,1540,1,5,20,25,22,5
Jet Airways,Kolkata,Banglore,1,11467,137.604,1730,15,5,9,35,14,25
SpiceJet,Kolkata,Banglore,0,3873,46.476,140,21,5,22,20,0,40
Multiple carriers,Delhi,Cochin,1,13542,162.504,635,21,3,15,0,1,35
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,735,21,5,20,0,8,15
IndiGo,Banglore,New Delhi,0,6144,73.72800000000001,165,3,3,1,30,4,15
Jet Airways,Delhi,Cochin,1,10262,123.144,300,27,6,14,0,19,0
Air Asia,Banglore,Delhi,0,3383,40.596000000000004,165,6,4,11,10,13,55
Air India,Kolkata,Banglore,1,10413,124.956,1615,9,6,17,30,20,25
Jet Airways,Kolkata,Banglore,1,13994,167.928,575,9,6,9,35,19,10
Air India,Kolkata,Banglore,2,13143,157.716,1045,21,5,5,50,23,15
Multiple carriers,Delhi,Cochin,1,13069,156.828,625,21,3,8,25,18,50
Jet Airways,Delhi,Cochin,2,15129,181.548,1045,27,5,19,10,12,35
GoAir,Banglore,Delhi,0,3898,46.776,165,9,6,20,55,23,40
Jet Airways,Kolkata,Banglore,1,13941,167.292,475,9,5,8,25,16,20
Air India,Banglore,New Delhi,1,6383,76.596,1490,21,3,10,30,11,20
Multiple carriers,Delhi,Cochin,1,10406,124.872,835,1,6,7,5,21,0
IndiGo,Delhi,Cochin,1,5883,70.596,630,6,6,15,0,1,30
IndiGo,Delhi,Cochin,1,6838,82.056,615,27,3,10,45,21,0
Jet Airways,Kolkata,Banglore,1,14781,177.372,800,21,5,6,30,19,50
Jet Airways,Delhi,Cochin,1,10577,126.924,520,9,6,19,45,4,25
Multiple carriers,Delhi,Cochin,1,9646,115.752,565,15,5,13,5,22,30
Vistara,Delhi,Cochin,0,6216,74.592,190,6,6,6,0,9,10
Jet Airways,Delhi,Cochin,0,9564,114.768,195,12,5,11,0,14,15
Jet Airways,Kolkata,Banglore,1,14781,177.372,450,1,5,21,10,4,40
Jet Airways,Banglore,Delhi,0,7229,86.748,180,6,5,7,10,10,10
IndiGo,Kolkata,Banglore,0,4148,49.776,165,9,3,22,10,0,55
Multiple carriers,Delhi,Cochin,1,7268,87.21600000000001,455,27,6,11,40,19,15
Air India,Kolkata,Banglore,0,6245,74.94,150,1,6,14,15,16,45
Jet Airways,Delhi,Cochin,2,13376,160.512,1300,1,6,6,45,4,25
Air Asia,Banglore,Delhi,0,4483,53.796,170,18,4,23,55,2,45
Jet Airways,Delhi,Cochin,1,11627,139.524,1570,3,6,2,15,4,25
Vistara,Kolkata,Banglore,1,13310,159.72,970,24,3,17,0,9,10
Jet Airways,Banglore,Delhi,0,7754,93.048,185,21,6,18,55,22,0
IndiGo,Mumbai,Hyderabad,0,2754,33.048,90,1,4,19,5,20,35
Air India,Delhi,Cochin,2,10231,122.772,1275,12,6,22,0,19,15
Jet Airways,Delhi,Cochin,2,10368,124.416,1615,3,6,9,40,12,35
Air India,Delhi,Cochin,2,11447,137.364,1580,6,6,7,5,9,25
Jet Airways,Delhi,Cochin,2,18799,225.588,1380,3,3,5,25,4,25
IndiGo,Kolkata,Banglore,0,4462,53.544000000000004,155,9,3,15,10,17,45
Jet Airways,Kolkata,Banglore,1,13067,156.804,1365,12,5,20,25,19,10
Jet Airways,Kolkata,Banglore,1,12681,152.172,1495,1,4,18,55,19,50
Vistara,Chennai,Kolkata,0,3687,44.244,135,3,6,7,5,9,20
IndiGo,Delhi,Cochin,1,6628,79.536,485,27,3,17,30,1,35
Air India,Delhi,Cochin,1,13832,165.984,600,9,3,21,40,7,40
IndiGo,Banglore,New Delhi,0,6860,82.32000000000001,180,3,3,8,30,11,30
Air India,Kolkata,Banglore,2,10676,128.112,1390,12,5,12,0,11,10
Jet Airways,Delhi,Cochin,1,14714,176.568,335,3,6,22,50,4,25
Jet Airways,Delhi,Cochin,1,10262,123.144,1395,12,6,19,45,19,0
IndiGo,Mumbai,Hyderabad,0,2754,33.048,90,21,5,19,5,20,35
Air Asia,Kolkata,Banglore,1,6785,81.42,920,24,3,7,35,22,55
Multiple carriers,Delhi,Cochin,1,14067,168.804,570,21,5,16,0,1,30
Jet Airways,Delhi,Cochin,2,15318,183.816,505,21,5,20,0,4,25
Jet Airways,Delhi,Cochin,1,14053,168.636,610,9,3,18,15,4,25
Jet Airways,Mumbai,Hyderabad,0,8040,96.48,85,27,6,7,5,8,30
Air India,Kolkata,Banglore,2,12723,152.67600000000002,1625,6,6,5,50,8,55
Jet Airways,Delhi,Cochin,1,10262,123.144,1355,27,6,14,0,12,35
Air Asia,Delhi,Cochin,1,6151,73.812,865,27,3,16,45,7,10
SpiceJet,Delhi,Cochin,1,5409,64.908,295,3,6,17,55,22,50
Vistara,Kolkata,Banglore,1,9345,112.14,1440,21,5,20,20,20,20
Air India,Delhi,Cochin,2,12646,151.752,1820,15,6,12,55,19,15
Jet Airways,Delhi,Cochin,2,11150,133.8,1390,27,6,13,25,12,35
IndiGo,Mumbai,Hyderabad,0,4784,57.408,90,6,3,16,55,18,25
Jet Airways,Delhi,Cochin,1,12242,146.904,395,27,3,21,50,4,25
Air Asia,Kolkata,Banglore,1,11323,135.876,720,9,6,22,40,10,40
Air Asia,Kolkata,Banglore,0,4409,52.908,150,18,4,19,55,22,25
Jet Airways,Banglore,New Delhi,1,16736,200.832,745,6,3,8,55,21,20
Air India,Mumbai,Hyderabad,0,3100,37.2,75,27,5,19,30,20,45
Jet Airways,Delhi,Cochin,2,13029,156.348,810,18,5,5,30,19,0
IndiGo,Kolkata,Banglore,0,4804,57.648,150,12,6,14,25,16,55
Vistara,Kolkata,Banglore,1,9555,114.66,790,24,5,7,10,20,20
Jet Airways,Delhi,Cochin,1,10262,123.144,1295,27,6,15,0,12,35
Air Asia,Kolkata,Banglore,0,5964,71.568,150,24,3,19,35,22,5
IndiGo,Delhi,Cochin,1,6386,76.632,345,12,6,2,0,7,45
Air India,Delhi,Cochin,1,6377,76.524,675,9,4,8,0,19,15
SpiceJet,Chennai,Kolkata,0,3807,45.684,135,18,3,8,20,10,35
Multiple carriers,Delhi,Cochin,1,13377,160.524,570,3,6,16,0,1,30
SpiceJet,Kolkata,Banglore,0,3841,46.092,145,12,4,9,0,11,25
Air India,Kolkata,Banglore,1,6528,78.336,1440,6,6,14,35,14,35
Air India,Mumbai,Hyderabad,0,3100,37.2,80,24,5,6,20,7,40
Vistara,Chennai,Kolkata,0,3687,44.244,135,24,6,7,45,10,0
Jet Airways,Banglore,New Delhi,1,14815,177.78,1265,6,3,8,0,5,5
IndiGo,Banglore,Delhi,0,3943,47.316,170,12,6,4,0,6,50
Jet Airways,Delhi,Cochin,1,14714,176.568,450,12,6,20,55,4,25
SpiceJet,Kolkata,Banglore,1,4859,58.308,315,24,4,15,5,20,20
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,510,18,5,14,5,22,35
IndiGo,Banglore,New Delhi,1,4410,52.92,295,18,3,12,10,17,5
IndiGo,Mumbai,Hyderabad,0,2754,33.048,90,21,5,2,35,4,5
Jet Airways,Banglore,Delhi,0,7229,86.748,180,6,4,19,50,22,50
IndiGo,Banglore,New Delhi,0,5694,68.328,170,9,3,23,30,2,20
Multiple carriers,Delhi,Cochin,1,9424,113.08800000000001,510,9,5,17,0,1,30
Jet Airways,Delhi,Cochin,1,10262,123.144,1395,15,6,19,45,19,0
Air India,Delhi,Cochin,2,12199,146.388,865,9,6,17,15,7,40
Vistara,Banglore,Delhi,0,4668,56.016,170,6,5,11,30,14,20
Jet Airways,Banglore,New Delhi,1,7832,93.98400000000001,1140,21,3,5,45,0,45
SpiceJet,Banglore,New Delhi,0,4945,59.34,175,21,3,9,35,12,30
Air India,Banglore,New Delhi,2,11791,141.492,2420,3,3,5,50,22,10
SpiceJet,Kolkata,Banglore,0,3841,46.092,155,12,4,6,55,9,30
GoAir,Banglore,Delhi,0,4239,50.868,165,3,4,20,55,23,40
Jet Airways,Banglore,New Delhi,1,14815,177.78,640,6,3,14,5,0,45
Jet Airways,Delhi,Cochin,2,13014,156.168,560,9,6,9,40,19,0
Multiple carriers,Delhi,Cochin,1,11789,141.468,520,9,6,10,20,19,0
Jet Airways,Kolkata,Banglore,1,10031,120.372,540,24,3,19,45,4,45
Air India,Kolkata,Banglore,2,13616,163.392,1915,15,5,9,25,17,20
Multiple carriers,Delhi,Cochin,1,6838,82.056,395,21,3,19,0,1,35
Jet Airways,Banglore,Delhi,0,7229,86.748,180,24,5,17,45,20,45
IndiGo,Banglore,Delhi,0,4990,59.88,165,12,4,6,5,8,50
GoAir,Delhi,Cochin,1,5752,69.024,355,27,5,7,0,12,55
Multiple carriers,Delhi,Cochin,2,18191,218.292,625,9,5,15,5,1,30
Jet Airways,Kolkata,Banglore,1,10539,126.468,800,12,6,20,25,9,45
Air Asia,Delhi,Cochin,1,8327,99.924,865,9,3,16,45,7,10
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,510,24,5,14,5,22,35
SpiceJet,Kolkata,Banglore,0,3873,46.476,140,12,6,22,20,0,40
Jet Airways,Banglore,New Delhi,1,13555,162.66,780,18,3,21,25,10,25
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,1335,24,5,20,0,18,15
Vistara,Banglore,Delhi,0,5403,64.836,170,1,4,21,0,23,50
Air India,Kolkata,Banglore,0,4145,49.74,155,21,5,20,45,23,20
Jet Airways,Delhi,Cochin,1,10577,126.924,1425,9,6,19,15,19,0
Air India,Delhi,Cochin,2,9925,119.10000000000001,1420,9,5,9,45,9,25
IndiGo,Mumbai,Hyderabad,0,2754,33.048,90,15,6,19,5,20,35
Air India,Kolkata,Banglore,1,7662,91.944,1700,9,5,16,45,21,5
Jet Airways,Mumbai,Hyderabad,1,22294,267.528,815,12,3,3,0,16,35
IndiGo,Banglore,New Delhi,0,6144,73.72800000000001,170,15,3,13,0,15,50
Jet Airways,Mumbai,Hyderabad,2,24210,290.52,1260,6,3,19,50,16,50
Multiple carriers,Delhi,Cochin,1,12327,147.924,755,27,3,13,0,1,35
SpiceJet,Mumbai,Hyderabad,0,2437,29.244,80,18,3,13,10,14,30
SpiceJet,Mumbai,Hyderabad,0,2753,33.036,90,12,6,5,45,7,15
Jet Airways,Kolkata,Banglore,1,14151,169.812,840,21,5,9,35,23,35
Vistara,Chennai,Kolkata,0,11982,143.784,140,21,6,17,45,20,5
IndiGo,Delhi,Cochin,2,9413,112.956,565,3,3,11,55,21,20
Air India,Delhi,Cochin,2,13022,156.264,1560,15,5,17,15,19,15
GoAir,Kolkata,Banglore,1,3673,44.076,475,9,6,6,40,14,35
Jet Airways,Delhi,Cochin,1,15764,189.168,365,6,3,22,20,4,25
Jet Airways,Delhi,Cochin,2,12609,151.308,910,24,6,21,25,12,35
Vistara,Banglore,Delhi,0,5613,67.356,170,6,4,9,45,12,35
Multiple carriers,Delhi,Cochin,1,6630,79.56,870,21,3,4,45,19,15
Jet Airways,Mumbai,Hyderabad,0,5678,68.136,90,27,6,19,35,21,5
Jet Airways,Banglore,New Delhi,1,7045,84.54,530,21,3,22,50,7,40
IndiGo,Kolkata,Banglore,0,4148,49.776,155,9,3,14,20,16,55
Air India,Banglore,New Delhi,1,11003,132.036,745,3,3,10,30,22,55
Air India,Delhi,Cochin,1,7480,89.76,1640,18,5,6,5,9,25
IndiGo,Kolkata,Banglore,0,4804,57.648,155,12,5,22,15,0,50
Jet Airways,Mumbai,Hyderabad,0,4050,48.6,85,12,5,2,55,4,20
Air India,Banglore,Delhi,0,6961,83.532,165,27,6,10,0,12,45
Jet Airways,Delhi,Cochin,1,10262,123.144,1620,3,6,16,0,19,0
Air Asia,Banglore,Delhi,0,3383,40.596000000000004,170,12,6,23,55,2,45
Air India,Delhi,Cochin,1,8119,97.428,1590,9,3,20,30,23,0
Jet Airways,Delhi,Cochin,1,14714,176.568,1005,6,6,2,15,19,0
Multiple carriers,Delhi,Cochin,1,13259,159.108,780,3,6,6,0,19,0
GoAir,Banglore,New Delhi,0,7222,86.664,175,3,3,7,45,10,40
Air Asia,Delhi,Cochin,1,7353,88.236,865,9,5,16,45,7,10
Jet Airways,Kolkata,Banglore,1,14178,170.136,665,24,5,21,10,8,15
Jet Airways,Banglore,New Delhi,1,26890,322.68,1325,1,3,7,0,5,5
Air India,Mumbai,Hyderabad,0,3625,43.5,75,12,5,19,30,20,45
Multiple carriers,Delhi,Cochin,1,9001,108.012,455,3,6,11,40,19,15
Air India,Kolkata,Banglore,0,4145,49.74,155,27,5,20,45,23,20
Jet Airways,Delhi,Cochin,2,15544,186.528,425,9,5,5,30,12,35
SpiceJet,Mumbai,Hyderabad,0,2017,24.204,90,15,6,13,15,14,45
Air India,Kolkata,Banglore,2,14424,173.088,1165,15,5,10,0,5,25
GoAir,Kolkata,Banglore,0,3514,42.168,155,15,6,15,20,17,55
IndiGo,Delhi,Cochin,1,6628,79.536,415,27,5,18,35,1,30
Jet Airways,Delhi,Cochin,2,15339,184.068,1760,15,6,23,5,4,25
Air India,Banglore,New Delhi,0,7591,91.092,165,9,3,21,10,23,55
Jet Airways,Delhi,Cochin,1,10262,123.144,1015,1,6,11,30,4,25
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,590,21,5,6,30,16,20
Jet Airways,Delhi,Cochin,2,13014,156.168,1125,6,6,9,40,4,25
Air India,Kolkata,Banglore,1,7872,94.464,1700,18,5,16,45,21,5
IndiGo,Delhi,Cochin,0,6541,78.492,195,15,5,14,25,17,40
Air India,Banglore,New Delhi,1,6987,83.84400000000001,985,15,3,6,55,23,20
IndiGo,Banglore,Delhi,0,4823,57.876,175,1,6,18,55,21,50
Air India,Banglore,Delhi,0,6961,83.532,180,21,5,5,45,8,45
Jet Airways,Kolkata,Banglore,1,9899,118.788,705,12,6,6,30,18,15
Jet Airways,Banglore,New Delhi,1,12295,147.54,375,12,3,9,45,16,0
Air India,Kolkata,Banglore,2,6117,73.404,1555,12,6,9,10,11,5
SpiceJet,Chennai,Kolkata,0,3543,42.516,135,1,5,9,45,12,0
Air India,Delhi,Cochin,2,12646,151.752,1595,6,3,16,40,19,15
SpiceJet,Banglore,Delhi,0,3919,47.028,175,18,5,21,10,0,5
Air India,Banglore,New Delhi,1,6982,83.784,1425,15,3,11,50,11,35
Vistara,Kolkata,Banglore,1,13100,157.20000000000002,1545,24,3,17,0,18,45
Jet Airways,Delhi,Cochin,1,16079,192.948,600,27,5,9,0,19,0
Multiple carriers,Delhi,Cochin,1,13082,156.984,755,9,3,6,40,19,15
Air India,Banglore,Delhi,0,6121,73.452,170,3,5,13,20,16,10
IndiGo,Banglore,Delhi,0,4823,57.876,180,12,6,16,55,19,55
Jet Airways,Kolkata,Banglore,1,13941,167.292,585,18,5,18,55,4,40
Jet Airways,Banglore,Delhi,0,4544,54.528,185,3,4,18,55,22,0
Air India,Kolkata,Banglore,0,4145,49.74,155,15,4,20,45,23,20
SpiceJet,Banglore,Delhi,0,3919,47.028,175,6,4,21,10,0,5
Vistara,Chennai,Kolkata,0,11982,143.784,140,1,6,17,45,20,5
IndiGo,Delhi,Cochin,1,5636,67.632,325,27,6,2,0,7,25
Air India,Delhi,Cochin,2,8656,103.872,1595,27,3,16,40,19,15
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,365,12,5,16,30,22,35
Multiple carriers,Delhi,Cochin,1,9856,118.272,545,24,6,7,5,16,10
IndiGo,Banglore,Delhi,0,3943,47.316,170,9,4,4,0,6,50
Air India,Banglore,New Delhi,2,11570,138.84,920,3,3,17,25,8,45
Air Asia,Kolkata,Banglore,0,4409,52.908,150,12,4,19,55,22,25
Air India,Delhi,Cochin,0,6934,83.208,180,1,6,14,10,17,10
Jet Airways,Banglore,New Delhi,1,13817,165.804,690,12,3,22,55,10,25
Jet Airways,Kolkata,Banglore,1,12121,145.452,1450,9,5,9,35,9,45
IndiGo,Kolkata,Banglore,0,4804,57.648,155,18,6,17,15,19,50
Jet Airways,Banglore,Delhi,0,5769,69.228,180,12,6,8,20,11,20
SpiceJet,Kolkata,Banglore,0,4174,50.088,150,18,5,14,55,17,25
SpiceJet,Banglore,New Delhi,0,6309,75.708,175,24,3,9,35,12,30
SpiceJet,Mumbai,Hyderabad,0,1965,23.580000000000002,90,18,5,5,45,7,15
Multiple carriers,Delhi,Cochin,1,10406,124.872,835,27,5,7,5,21,0
Air India,Kolkata,Banglore,1,8996,107.952,245,12,5,9,10,13,15
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,590,1,5,8,25,18,15
Multiple carriers,Delhi,Cochin,1,13377,160.524,435,27,6,18,15,1,30
SpiceJet,Kolkata,Banglore,1,8479,101.748,435,1,5,11,35,18,50
Jet Airways,Banglore,New Delhi,1,31825,381.90000000000003,860,1,3,18,40,9,0
GoAir,Banglore,New Delhi,0,5706,68.47200000000001,175,24,3,20,55,23,50
Jet Airways,Banglore,New Delhi,1,12284,147.40800000000002,1235,18,3,11,40,8,15
Jet Airways,Banglore,Delhi,0,4544,54.528,180,24,4,8,20,11,20
Jet Airways,Delhi,Cochin,1,6017,72.20400000000001,440,27,3,11,30,18,50
Jet Airways,Kolkata,Banglore,1,14781,177.372,475,21,5,8,25,16,20
Air India,Delhi,Cochin,2,12646,151.752,1820,6,6,12,55,19,15
IndiGo,Chennai,Kolkata,0,3858,46.296,145,9,6,11,35,14,0
SpiceJet,Delhi,Cochin,1,4957,59.484,295,1,4,17,55,22,50
Jet Airways,Delhi,Cochin,1,10262,123.144,1145,24,6,17,30,12,35
Jet Airways,Kolkata,Banglore,1,10031,120.372,1660,24,3,19,45,23,25
Jet Airways,Kolkata,Banglore,1,14388,172.656,865,12,5,18,55,9,20
Jet Airways,Kolkata,Banglore,1,10844,130.12800000000001,1660,15,5,18,55,22,35
Jet Airways,Delhi,Cochin,2,8882,106.584,1475,27,3,19,10,19,45
Jet Airways,Delhi,Cochin,2,13014,156.168,1615,24,6,9,40,12,35
Air India,Kolkata,Banglore,1,8366,100.392,545,6,6,9,25,18,30
IndiGo,Delhi,Cochin,0,6015,72.18,195,1,6,14,25,17,40
Jet Airways,Delhi,Cochin,2,20694,248.328,2860,6,3,19,10,18,50
Jet Airways,Delhi,Cochin,1,17024,204.288,705,3,3,7,5,18,50
Multiple carriers,Delhi,Cochin,1,14762,177.144,465,1,3,14,35,22,20
Air India,Mumbai,Hyderabad,0,3625,43.5,80,1,5,6,20,7,40
IndiGo,Mumbai,Hyderabad,0,2227,26.724,90,18,3,20,5,21,35
IndiGo,Kolkata,Banglore,0,4804,57.648,165,24,4,9,35,12,20
Jet Airways,Mumbai,Hyderabad,0,5678,68.136,85,9,6,2,55,4,20
Jet Airways,Mumbai,Hyderabad,0,2470,29.64,85,24,3,7,10,8,35
Jet Airways,Banglore,New Delhi,1,12284,147.40800000000002,405,18,3,11,40,18,25
IndiGo,Banglore,Delhi,0,3419,41.028,170,12,6,22,10,1,0
Jet Airways,Delhi,Cochin,1,12767,153.204,805,21,3,15,0,4,25
Vistara,Banglore,Delhi,0,4668,56.016,170,18,5,21,0,23,50
SpiceJet,Banglore,Delhi,0,3625,43.5,175,15,5,21,10,0,5
SpiceJet,Chennai,Kolkata,0,3597,43.164,135,27,5,9,45,12,0
IndiGo,Kolkata,Banglore,0,5224,62.688,150,21,4,15,15,17,45
IndiGo,Delhi,Cochin,1,6147,73.764,320,15,6,17,5,22,25
Jet Airways,Banglore,Delhi,0,8016,96.19200000000001,175,18,6,15,50,18,45
Air India,Kolkata,Banglore,2,11148,133.776,1390,1,5,12,0,11,10
Jet Airways,Delhi,Cochin,2,13376,160.512,830,15,6,14,35,4,25
Air India,Delhi,Cochin,2,12488,149.856,1485,12,6,18,30,19,15
Jet Airways,Delhi,Cochin,1,6017,72.20400000000001,805,21,3,15,0,4,25
IndiGo,Banglore,Delhi,0,4823,57.876,170,15,6,8,30,11,20
Air India,Delhi,Cochin,1,7532,90.384,1420,21,3,9,45,9,25
Air India,Kolkata,Banglore,2,11432,137.184,1210,9,6,9,25,5,35
Vistara,Banglore,Delhi,0,5088,61.056000000000004,165,6,6,19,30,22,15
SpiceJet,Delhi,Cochin,1,5351,64.212,310,27,3,6,10,11,20
Vistara,Kolkata,Banglore,1,8610,103.32000000000001,975,12,6,7,10,23,25
Jet Airways,Delhi,Cochin,2,17271,207.252,1365,6,3,5,40,4,25
Jet Airways,Kolkata,Banglore,1,9314,111.768,1285,21,5,17,0,14,25
SpiceJet,Kolkata,Banglore,0,3847,46.164,140,27,3,22,20,0,40
Air India,Delhi,Cochin,1,8372,100.464,615,15,5,9,0,19,15
Multiple carriers,Delhi,Cochin,1,10877,130.524,505,15,6,10,35,19,0
SpiceJet,Banglore,Delhi,0,4423,53.076,170,12,5,9,30,12,20
IndiGo,Chennai,Kolkata,0,6297,75.56400000000001,145,15,3,22,5,0,30
Vistara,Delhi,Cochin,0,6216,74.592,190,27,6,14,40,17,50
Multiple carriers,Delhi,Cochin,1,7933,95.196,660,6,6,10,0,21,0
Multiple carriers,Delhi,Cochin,1,10678,128.136,460,15,6,4,55,12,35
SpiceJet,Mumbai,Hyderabad,0,2017,24.204,85,18,3,22,45,0,10
IndiGo,Delhi,Cochin,0,5000,60.0,195,18,6,14,20,17,35
Air India,Delhi,Cochin,2,18736,224.832,800,9,3,5,55,19,15
Jet Airways,Banglore,Delhi,0,4030,48.36,180,1,5,7,10,10,10
Jet Airways,Delhi,Cochin,2,10368,124.416,1025,18,5,19,30,12,35
Jet Airways,Kolkata,Banglore,1,9663,115.956,1010,6,5,16,30,9,20
Vistara,Banglore,Delhi,0,5613,67.356,165,15,4,19,30,22,15
Jet Airways,Kolkata,Banglore,1,7757,93.084,1090,9,5,14,5,8,15
